review_text,recommendation,rage
Abondware game that should be removed.,FALSE,
"Because it's still being sold as ""early access"" despite having been dead for over a year with the developers laid off:

If you consider buying it: don't.
If you're still considering buying it: google what happened to it, and then go buy its predecessor or one of its competitors or wait and hope that Kitten Space Agency becomes a worthy spiritual successor.

P.S. The game as it is has more bugs than promised features, and its development was pretty much been a tragic example of tragic software development mismanagement.",FALSE,
"They abandoned this project, but it's still up for sale for ""early access"". Absolute scam and terrible business practice.",FALSE,
"Absolute travesty what was done to this game and franchise.  Once again, greedy capitalists destroy what passionate creators have made.",FALSE,
DO NOT BUY.  Dead game.  Bought up by an investment firm. Buy original KSP instead.  What a waste of money KSP 2 was.  Gaming in 2025 absolutely sucks anus.,FALSE,
"Abandoned, DO NOT BUY!",FALSE,
"Just scrolled through the 'Road Map' on the store page and died a little on the inside. 

This game had such massive potential and it was killed like a dog in the street by capital interest. 

Fuck you Take-Two. 
Fuck you.",FALSE,
"TL;DR: This game sucks. Wait for Kitten Space Agency.

The original Kerbal Space Program is correctly identified on this page as one of the most beloved games of all time. It is probably my personal #1 favorite video game of all time.

This project was, in near entirety, an unmitigated disaster that shamed the incredible legacy left by HarvestR and the rest of Squad. Technical, administrative, planning, and execution failures kept it from even achieving feature parity with KSP1 - despite being built on the same game engine (Unity) and using so much legacy code that, even if the game had received significant development, it would have run into exactly the same performance limitations that remain in KSP1 today.

The few points that represented genuine improvement were the music - the soundtrack, on top of being fitting and well-composed, is fully dynamic and adjusts according to whether you're counting down, launching, performing atmospheric flight, or maneuvering in vacuum - and the visuals, to the extent they were completed. The rocket parts and the Kerbals themselves look great, but performance suffers in the presence of large spacecraft or many lighting effects.

The light at the end of the tunnel, though, is that one of the other teams who proposed a bid for KSP2, RocketWerkz, is developing a spiritual successor: Kitten Space Agency. It is a square-one execution of the game idea on a custom game engine referred to as BRUTAL, and because RocketWerkz is a private studio, they are not beholden to any stockholders or release schedules. Development blogs are available online, and so far KSA seems to be shaping up to be everything KSP2 should have been and much more. Several heavy hitters from the KSP2 team and KSP1 modding community, such as Nertea and Blackrack, are also present on the team for KSA.

Personally, I am very hopeful for KSA. In a way, it is a good thing that RocketWerkz did not win the bid for KSP2, as they now have the time and freedom to do everything the right way; the only pity is that the right way is the long way.",FALSE,
no longer updated. the original game is still extremely fun and lovingly improved and maintained by an extensive modding community,FALSE,
"The game has been abandoned.

A tragic waste of the love for the original KSP.

Please, go play the original and add some mods - It's by far superior.",FALSE,
"Just realized I never gave the game a review. Don't buy it, it's a literal Scam at this point since it has been abandoned and the steam page still shows the planned roadmap. The fact that this is still available for 50€ is insane. Just play KSP 1 with mods.",FALSE,
"Had potential, then the studio developing the game got shut down. The original KSP with mods can achieve almost everything KSP2 was advertised to deliver.",FALSE,
"This game has been completely abandoned. The entire dev team was laid off, it is unfinished, and the IP was sold to at least one NON-GAME RELATED company before I stopped paying attention.",FALSE,
"Game is woefully incomplete and never will be, the reviews speak for themselves. This game project never should have been. Studio died out because it was a state sponsored project with a set funding. What made them think releasing it to this studio was a good idea, even the kerbals will never travel far enough to find out.",FALSE,
The game is an incomplete peace of dogshit and the devs stopped giving out updates so it’s basically stuck in early access permanently don’t buy this game,FALSE,
"they gave us a broken game, hyped it to the moon, then shorty after launch bailed.",FALSE,
"DO NOT BUY. This game will not receive any further development and is not in a completed state. If you want to play this kind of game, get the original. The original game is in a much better state and with mods is a great experience.",FALSE,
"Crooks, stole our money, and left us without a game with any support. WTF.",FALSE,
"It's heartbreaking to write this but I don't want anyone to accidently buy this game, its abandoned and the fact it's even available to buy still is sorta disgusting, imo.",FALSE,
"dont buy, promised heaps of content but the devs were laid off from the studio and it wont be receiving any more updates unless its bought by another company (very unlikely)",FALSE,
"No. Just no. Fuck Take-Two, fuck Haveli Investments, give Private Division a firm but reasonable smack, and fuck them plushies. Do not buy this. In fact, much as it pains me to say, don't even buy KSP1. If you want a space game, look into Kitten Space Agency.",FALSE,
"DO NOT BUY THIS GAME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
The game has been abandoned since early 2024 and is extremely incomplete do not lose your money to this game",FALSE,
"KSP is such a great game, such a waste that this was abandoned in early access.",FALSE,
"This has to be the worst sequel of any game ever made. This is a scam, especially for the price tag. You'd assume if they scammed so many people out of their money into buying this game, they would have more than enough for a $50 game to re-enter development. The developers are greedy people and made a garbage sequel at the last moment before leaving the gaming industry for extra money.",FALSE,
"KSP2 is unfortunately abandoned by the publisher and the entirety of the dev team has been laid off. For a real spiritual successor to KSP1, follow Kitten Space Agency instead, the developer there is helmed by the original creator of KSP and the engine is being custom made, rather than using Unity.",FALSE,
Unfinished and should be removed from the steam store. everyone should get refunds,FALSE,
Its a scam. They abandoned the game and there is way less than the first game.,FALSE,
this cash grab game has been abandoned for years now and is borderline unplayable. do not buy and go use that money for something better.,FALSE,
"would rather get scammed by a call center or something for the sixty bucks i spent here, cause at least there i wouldn't be promised a complete game",FALSE,
"I WISH i can get a refund for this piece of crap game, it have so much potential yet the devs didn't take that into their consideration",FALSE,
Absolute abandonware. What a pathetic followup to a beloved game.,FALSE,
"This could have been a good game, but instead they just wanted to steal our money, stop development, and screw us over, and Steam is helping them.",FALSE,
"The fact that this game is still being sold is criminal. The game was abandoned, and we got punished for believing in the devs.",FALSE,
So much hope dashed away with pretty much no hope of it ever being completed...  its absolutly insane that its still on the store and for the price its sitting at... literally fraud.,FALSE,
"Very disappointing.. I love KSP 1 and truly thought this could be a promising successor. Really hoped to see this game shine bright, but I doubt it will ever get that chance. Do not purchase this game.",FALSE,
It is disgusting that this game is still listed and at full retail price.  Knowing damn well they killed the studio and have no plans to every complete the game.,FALSE,
"The dev team being laid off is so wrong that its sad at this point i had this game gifted to me by a relative and i must say it looked promising but looking back on it it had a lot of bugs which I THOUGHT would be fixed by the time it would be full turns out i was so wrong. I genuinely believed that this game would be what ksp wasnt instead we got pure abandonware with an investment company hoarding the ip. This is the WORST thing that could happen to this game and genuinely IP again this is such a dissapointment and i really believe we atleast SHOULD have gotten interstellar or exploration (since multiplayer was so far away i had no hopes for it anymore with the pace their updates were going) in conclusion i had my hopes up and they shattered it and i know its not only me but its the whole ksp community which got scammed off of 50 bucks with that out of the way i want this game to be deleted from my library so im gonna push with the relative that gifted me it to atleast get his money back.
Godspeed to the KSP community im sorry that you had to go through all this.
edit: yes i played only for 45 mins because i found a TON of bugs and couldnt do anything since my pc was quite literally screaming for help on the top of its lungs (gtx 1080ti GPU and I7 7700k CPU btw)",FALSE,
"I don't want my money back, I just want an apology from those who tossed this game in the sewer and left it to rot. It's never going to be finished and the steam store should make it unavailable. 

DO NOT BUY!",FALSE,
"Game had a rocky start, but a lot of promise. All promise destroyed by the greedy company shutting it down for typical greedy reasons. Game is abandoned and will not be updated. The store page should reflect that, at the very least. At worst, the game should be de-listed as it is abandon-ware. Do not buy.",FALSE,
"Game is no longer being developed, Private Division and Intercept Games clearly just wanted to live off of the community from KSP 1.",FALSE,
Game was abandoned years ago. Absolutely disgusting that this early access version is still for sale as if it's getting updates.,FALSE,
"abandoned , fraud, do not buy!!! i loved ksp1 but that was a different company do not support this game
",FALSE,
"If I could go back in time I would tell myself to not buy or to refund this game. Unfortunately I had too much faith and waited too long to refund this game so I'll just add to the other reviews in saying: do not buy this game. Utterly wasted potential and an absolutely unworthy successor to a fantastic game in in the first game. 

In short: just play the first KSP, it's a game so good it makes you want to learn orbital mechanics",FALSE,
DO NOT BUY THIS GAME!!!! THE GAME IS ABANDONED ALL THE DEVS WERE FIRED AND THE STUDIO HAS BEEN SHUT DOWN.,FALSE,
"NEVER PLAY, This game is abandoned. PLAY THE OTHER ONE WITH MODS!!! IT LOOKS JUST LIKE THIS ONE!!!(its better)",FALSE,
"this game made me change my viewpoint on early access releases. will never spend money that way again. 50 bucks for a worse copy of the precursor game, which ends up never being finished. big fuck you to everyone responsible.",FALSE,
"It surprises me that this unfinished and abandonned game is still on steam.

I strongly recommend to stay with KSP 1.",FALSE,
"DO NOT BUY. I repeat, DO NOT BUY! It feels illegal for this game to still be buyable. Doesn't even have all KSP 1 features I believe, AND the studio is shut down.",FALSE,
"got it at release and it was the biggest flop of all  time, devs shouild have stuck to what they knew instead of trying to bring out another game",FALSE,
"they fired everyone and abandoned the game . basically gave everone that bought in early acces the middle fingure
",FALSE,
I wasted $50 on a game that got abandoned and steam will not refund as I bought it a couple weeks before the studio shutdown or didn't hear about it until after 2 weeks.,FALSE,
"Dissapointed in Private Division.

If you're not going to finish the game, at least 'sell' the rights so someone else can.

As it stands, I cannot recommend the game because development was cancelled. Should be taken off sale until development picks up again.",FALSE,
unfortunately the Developers of the game quit a long time ago and theirs probably no hope for this game just download the first kerbal space program its way better and this game needs a nasa computer to run,FALSE,
"I quote - ""DO NOT BUY - The game has been completely abandoned. The development studio has been shut down and the IP is now owned by an investment firm.""",FALSE,
"This game is unfortunately abandonware, and will never be a completed product, as a fan of the original and a day one purchaser of this its quite sad... Do not purchase.",FALSE,
"This game is not the game Kerbal space program 1 was. It also wasn't the game the developers said it would be, plus they stoped working on it. So i would not recommend this game to you, and would rather recommend you to buy the first ksp.",FALSE,
"As everybody else has said, this was a massive scam, save yourself the money and get regular KSP if you're insistent in a game of this type, but that'd still be giving the devs who pulled this stunt money.",FALSE,
"Shit like this should be illegal. Hyped to the moon, priced at full, then dropped in a buggy state.",FALSE,
the way this game's development was handled and distributed has ruined my faith in AAA gaming forever in the future. I paid 70 fucking dollars for somethat that stopped development in four months. genuine shit show :thumbs_down:,FALSE,
"What a waste of my money. I bought early access when it first came out here on Steam. Only to be greatly disappointed they immediately stopped developing this. I have almost 400 hours in the original KSP. 

I don't know how many people bought KSP, but 130k reviews is pretty good. Not only is there money for a dev to make here, by providing the world with a complete KSP2, you're advancing humanity. 

Scott Manley just reviewed Kitten Space Agency (pre-alpha), and it's looking pretty good!",FALSE,
Pathetically Dissapointing. I messed up big time in not refunding this. This will never see the light of day. Do not bother.,FALSE,
No longer being developed. Should be removed from the shop to prevent people from accidentally buying broken products. Recommend reporting it for legal violation. A lot of countries have laws against selling broken/unfinished products or software no longer being developed.,FALSE,
its crap. it wont launch and iv been trying for 4 hours now. im trying to ge a refund but because iv gone over the 2 hour limit they wont refund me. this is discussing. i bought this for my sons Birthday. we wont be using this again.,FALSE,
"Private Division, owned by Take-Two owners of GTA (and the studio that makes it) plus other games, bought this developer and then abandoned the game rather than trying to get it up to the original's capabilities.",FALSE,
I had extremely high hopes for this game however it is a dead game being charged full price still. THIS IS A DEAD GAME DO NOT BUY.,FALSE,
"Game didn't run on my old PC, decided to try it on my new PC.  This game is complete buggy mess, and there's no development updates.  This is a dead game, guys, go play KSP1 or Kitten Space Agency.",FALSE,
This game should be taken down at this point. I doubt they will finish it and KSP 1 is better than its current state.,FALSE,
"Abandonware, look how they masacared my boy. Do not buy under any circumstances",FALSE,
"Take-two CEO says he'll give refunds - then doesnt. Entire game is abandonware, steer clear and do not pump any money into this CEOS paycheck.",FALSE,
The game has been abandoned and will not likely ever be updated.  Play the first game with mods.,FALSE,
"Abandoned game that didn't receive any update since june 2024 (that update is buggy and unoptimized so game is still unplayable). DO NOT BUY THIS GAME CAUSE NOW I CAN'T EVEN GET A REFUND. (I didn't ask for a refund within 14 days cause i believed that developers will finally get it fixed, but i was naive)",FALSE,
"waiting for another patch is hopeless, the game is hopeless",FALSE,
"This game won't be finished, because the studio is shut down. So better do not buy it :P",FALSE,
"I am embarrassed to have been scammed by this so-called game. I did not do my research before buying and so did not understand that the original studio, an outfit with spirit and passion, had sold the rights to a vulture capitalist firm which never intended to complete development. Barring a miracle, the game is effectively dead in place as a failed alpha with an outrageous fifty dollar price tag. Steam, if you're reading this, please consider a mass refund on this product. As for me, I paid fifty dollars to get taught a lesson about getting overexcited for a game I want to see succeed. You live and you learn.",FALSE,
"ksp1 was great, this one was better but theres a problem with it, the devs kinda just stoped all production for 1 and a half years now and then without updating the game they drop a plushy, which is fine but update your game bru!!! also it has bugs that makes landing on the mun (kerbens moon) almost imposibe, which is a shame realy cuz its good, ill rap it up there but i wish they continued there develepment, cuz it needs more stuff to make it fun! 4.2/10 (also they remove explosions WTF DEVS)",FALSE,
"this game has been bought by an investment firm and also runs horribly on anything that isnt a 1500$ computer, dont give the firm money and just get the first game with some mods",FALSE,
"The game was very laggy when I first ran it, and even I have a decent computer. Now, the game is completely abandonned with  absolutely no updates for the past YEAR.",FALSE,
"Completely abandoned. Do not purchase, at all, even on sale. Its broken, laggy, and a complete mess of a game. Avoid at all costs.",FALSE,
"DO NOT BUY, GET KSP 1 or Kitten Space Agency. I bought this when the early access first started and I am beyond disappointed that it will never be finished. The UI was much improved especially the VAB interface and painting your craft was really cool. KSP 1 is so much better and as others have said the modding community is still going strong. Looking forward to what Kitten Space Agency will be able to accomplish!",FALSE,
"Game completely abandoned by the Devs, DO NOT PAY FOR THIS GAME, there has been no word re anyone taking over, even the publishers have said nothing and clearly just want your money, hence it being full price still!",FALSE,
"They took my money and ran. This game is and will be complete garbage and if you spend your money on this abandoned game because STEAM refuses to take it down, well then you are a bigger fool than me. I bought it 2 weeks before they shuttered the company.",FALSE,
"Total shite. Devs abandoned the game after a year and was down 45 quid with significantly less features than the original. Also incredibly unoptimised, didnt run on a mid-range PC.
DO NOT BUY!!!!",FALSE,
"Don't buy this game, it is buggy, laggy, and abandoned.",FALSE,
"Don't buy this game, it will never be finished. 

The development team was dissolved in June 2024 and its publisher sold the IP to an investment company. If you liked any of it, you would enjoy KSP 1 or the upcoming Kitten Space Agency. This one is abandonware.

",FALSE,
"This game is a fucking scam. It's a waste of too much money. It was extremely overpromised and underdelivered, and will remain in early access for the foreseeable future. The holding company was bought out by what can now only be described by an investment scam. WASTE OF MY MONEY.",FALSE,
"They're never going to update this game and Valve won't remove this game. What you're buying is an incomplete alpha product that will never be updated and is a buggy, laggy, mess and Steam will not refund you. Save your money.",FALSE,
This game was doomed from the start when the development studio wasn't allowed to hire programmers who actually understand the mathematics needed to create a game like KSP. I followed this game for years before release and I have to say this is earnestly the most disappointing thing to have ever happened to me.,FALSE,
"i have 2 things to say on this game
For context i have been playing the original game for literally my entire life and it is a core part of my childhood so i have a lot of time in the og (over 1000 hours) and this game? ksp 2? is shameful.
i had so much hope for this game because i saw the first trailer for it and i cried from joy and excitment and this ""new game"" doesnt fill its own shoes for its trailer.
i understand what happened and i am dissapointed because i was waiting for years for this and my parent bought this game for me and i was underwelmed. the opening video and cutscene was awesome but unfortunatly the gameplay wasnt, buggy physics, crashing, poor graphics on occasion, and many more.

this listing shouldnt be open this listing should be either taken down or set to free

so. first point: BUY THE OLD ONE ITS SO MUCH BETTER AND IT ACTUALLY RUNS!!
You can mod the first game to most anything you want
if you want to do dogfights use bdarmory if you want to do life support management THERE ARE MODS FOR THAT

and second point: i only have 20.8 hours in this game and i probobly wont add many more maybe for nostalga in 10 years but not for right now
most of the time for that? TROUBLESHOOTING i couldnt even figure out how to move the camera because they changed it for no reason.
 so if you ask me buy the og it still is perfectly wonderful and still has a medium playerbase with a discord server that is happy to help with one of the 12 year old bugs

so final note
i feel bad about having to do this review but this game is a scam and i am discussted by the fraud

anyway thanks for reading this i hope you play the og and love it as much as 2 yo me did!",FALSE,
"DO. NOT. BUY.  Do not waste your money on this game, it's dead.  I can't believe it's still listed at $60+.  This game has been abandoned and not being updated, it's a mere fraction of what they said it would be.  STAY FAR AWAY.",FALSE,
"I had to give it another shot recently just to test if my feelings were justified, and they were.
A game with endless potential, a fanbase that is not only dedicated to the game, but intelligent enough to accomplish incredible feats in both simulation and actuality, the fact it was left in the sad state it is breaks my heart.
Considering that the prequel has all the same features and the planned features of this game in the form of well developed mods makes the experience this game offers sad.
KSP2 holds your hand in a way that holds you back, as you'll frequently find yourself trying things before they give you the mission to do it. This would make you think it was geared toward new players who may not feel comfortable performing difficult tasks in-game, however the training center is even worse at training you than in the first one.
If I exclusively look at this product as a standalone and not a successor, there is plenty of gameplay, though nearly impossible to get past tech tier 2/4 due to many key features that would make them feasible remain unimplemented. 
RIP to the team, this franchise will be missed, I'm going back to KSP1 with mods that make it the game the devs intended KSP2 to be <3",FALSE,
unfinished abandonware. play the original game with mods instead. heres hoping kitten space agency works out better,FALSE,
It could be a cool game but they just left it in the dust to die. Just play ksp1 with mods,FALSE,
"This game was over-promised, under-delivered, and ultimately abandoned. Do yourself a favor and get the original instead.",FALSE,
REALLY BAD game. Iits really bad dont waste your time on this sh*t,FALSE,
"publishers hyped up the game for years, then decided to abandon it right after releasing paid early access. 
literal cashgrab. play KSP 1 instead",FALSE,
They should have refunded everyone their money and the game be removed from Steam. Sad.,FALSE,
"man i hate this game, when i bought it, i was excited, but after thousands of crashing and my pc literlally yding ,i realize, wait,i should have bought ksp 1, not this, i sloe my money, man atleast i was able to get a refund, ap erson who want this, i reccomed you getting ksp 1 instead",FALSE,
Unfinshed and very poor product that should be taken off the steam page for lying to consumers.,FALSE,
"Literally a stain on my steam library. I really loved all of the ideas that this game was going to have, but it's vaporware. Feels very scammy. I am glad steam says right at the top of the store page that no one is going to finish making this. Giving up hope.",FALSE,
"Abandonware. If you have any interest in a successor to KSP, look towards Kitten Space Agency and hope it can deliver where KSP 2 never had the chance to.",FALSE,
It is insane how much worse this game is than KSP. A million promises of how much better this game was going to be and its barely playable with fewer features.,FALSE,
"I don't remember a game that had me looking forward to it quite like KSP2. I love KSP and everything they did and I monitored their progress on this for years. 

It is devastating to see the state it is in now. From my #1 hope, to abandonware. Honestly they need to pull this so people don't spend anymore money on it.",FALSE,
"Why Early Access?
TLDR; Makes me mad literally every day that this game flipped.
“More than anything else, we cannot wait for players to build, fly, crash, and fly again!
***MORE THAN ANYTHING ELSE, WE CANNOT WAIT FOR PLAYERS TO BUILD, FLY, CRASH, AND FLY AGAIN!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WEE WOE WEE WOE WEE WOE WEE WOE - THE FUCK YOU POLICE IS HERE TO FUCK YOU
",FALSE,
DO NOT BUY THIS GAME the devs sold it to unnown people and there are soooo many gliches,FALSE,
"so much potential with great hopes and promises just to be abandoned by the team, THIS IS A WASTE OF MONEY - DO NOT BUY",FALSE,
Very disappointing... it had so much potential. Private Division and Intercept Games dropped the ball with this one... well more like they kicked the ball into the ground. Kerbal Space Program 1 is better if you still want a good spacecraft building experience.,FALSE,
"Just DON'T BUY THIS. 

It's dead in the water with no active development team behind it. 

Play KSP 1 instead.",FALSE,
Game is dead. Support Kitten Space Agency instead!,FALSE,
"Was going to leave a positive review, saw a video on some controversy about it and yeah no.",FALSE,
"The game is beyond dead, the fact they're still selling this is crazy",FALSE,
"Had to leave a negative review in the big 26, game was left to rot",FALSE,
"I like the game, and I want it to get better, but all support and game building has stopped. IF, and that is a gigantic if, the game starts being worked on again, I will change this review, but the developer for this game is no longer in business. 

So yeah, this game is unfortunately dead and I don't think its even 15% complete, meaning if you don't want to spend money on a game that will never reach completion, avoid this one. I unfortunately cant get a refund as I have put in almost 600hrs already.",FALSE,
Unfinished and abandoned game. Avoid at all costs.,FALSE,
"Much was promised but very little has been delivered, as it stands the game has no developement and far less content than the original KSP.",FALSE,
Pure abandonware there are NO updates NO mods and its just SO buggy. And the tutorial takes more than 2 hours so I can't get a refund.,FALSE,
Abandoned game. Steam should unilaterally allow refunds for this pile of crap.,FALSE,
Bug ridden and unoptimized 'game' that adds no new additions to differentiate between it and its predecessor. Your better off buying the original game and modding it to your hearts content. Do not buy Kerbal Space Program 2.,FALSE,
"I want to love this game, I hope one day the developers decide to love it too and complete it.",FALSE,
"Don't recommend due to that the game has not been updated for a year and over already, the devs left the game, go buy KSP not KSP2",FALSE,
"Just like how useless this review is, this game is. PD should have a class action against them as well as Steam since it is still able to be purchased.",FALSE,
Was turning into a decent game but the abandonment stings a bit. good with mods but wouldn't recommend,FALSE,
not a game anymore is owned by an investment firm now,FALSE,
Shit game. Scammer studio trying to make money off of a dead project,FALSE,
"so mad that this game was left in the ditch. 

thank you take two!",FALSE,
a dead project. ruined by corporate greed.,FALSE,
one of the biggest con jobs I've seen in gaming.,FALSE,
Game got abandoned. DO NOT BUY THIS,FALSE,
graphics are good no debug menu tho,FALSE,
Game isnt being worked on anymore,FALSE,
"Very bad, should be delisted",FALSE,
promised so much and delivered so little,FALSE,
"Rest well, KSP 2. You had such potential.",FALSE,
"Dead, abandoned game.",FALSE,
This game makes me so sad,FALSE,
Game Died in Early Access.,FALSE,
It's too bad I fell for it.,FALSE,
"Unfinished, don't buy.",FALSE,
Abandoned game!!!,FALSE,
game is abanonded,FALSE,
Undeclared abandonware,FALSE,
Extreme disappointment.,FALSE,
Why is this still being sold?!?!?!,FALSE,
Buy the first one don't buy this one,FALSE,
"Abandoned, do not buy.",FALSE,
Abandon development,FALSE,
very disapointing compared to the original,FALSE,
it dead :(,FALSE,
uncomplete,FALSE,
absolute travesty,FALSE,
I had such high hopes.,FALSE,
do not buy abandoned,FALSE,
Dead content,FALSE,
somehow the first one is better,FALSE,
Thanks for nothing,FALSE,
ABANDONED EARLY ACCESS - DO NOT BUY,FALSE,
it sucks,FALSE,
abandoned... sadness.,FALSE,
How do I get a refund for this abandoned POS?,FALSE,
"Abandonware
DO NOT BUY",FALSE,
Abondware....,FALSE,
"Even free this game is not worth it.
",FALSE,
Abandonware,FALSE,
waste of money,FALSE,
Just don't buy this.,FALSE,
unfinished,FALSE,
Pretty garbage,FALSE,
Don't.,FALSE,
Scam,FALSE,
Abandoned Trash,FALSE,
well...,FALSE,
no,FALSE,
no,FALSE,
sad,FALSE,
: (,FALSE,
.,FALSE,
death to the IDF,FALSE,
"[h1]DO NOT BUY![/h1]

[b]This game has been completely abandoned.[/b] The entire dev team was laid off, it is unfinished, and the IP was sold to at least one NON-GAME RELATED company before I stopped paying attention. The game in its current state is terrible. Its buggy, has little content, and almost nothing that was promised (at least For Science came out, I guess...). Do not be fooled by the store page pictures and ""timeline"". To be honest, I cannot remember all of the bugs it has, because I have not played it since the last time I closed it over almost two year ago (January 27, 2024, which says something since I have played KSP1 many times since then), but considering no updates have occurred in that time, they are all still there. This game was the last video game I will ever pre-order without at least a free demo to play or watching plenty of YouTube videos or Twitch livestreams of, after its absolute catastrophe of a launch.


I sincerely hope this game is picked back up by anyone actually willing to do something with it, but realistically that will never happen.


An alternative is Kitten Space Agency by [url=https://rocketwerkz.com/]RocketWerkz[/url] (the Stationeers Developers), who notably, as of December 2025, actually has employees! Wow! Fancy! :D  While it is still in its infancy, it is actively getting updates. Plus, its free, but you can still donate from its store page (non-Steam, which is why I only linked to their company site) if you would like.


Or [url=https://store.steampowered.com/app/275850/No_Mans_Sky/]No Man's Sky[/url] which I feel has absolutely redeemed itself several times over. (Thank you, Hello Games!) NMS is proof that KSP2 can be redeemed if someone buys the IP and tries to put in the work to finish it.


If you want the real Kerbal Space Program, my favorite game of all time, here are links: 
[url=https://store.steampowered.com/app/220200/Kerbal_Space_Program/]Kerbal Space Program[/url] or [url=https://store.steampowered.com/bundle/39425/Kerbal_Space_Program_Complete_Edition/]Kerbal Space Program Complete Edition[/url]  (which includes 2 DLC with some of my favorite parts to use). Then mod it to high hell like Skyrim, (which you can use the CKAN mod manager to help), because at this point, KSP1 Visual Mods look better than KSP2 did, and they are only getting better since they are actually getting updated. Since colonies and new planets were never added to KSP2, the games have the exact same Kerbol System anyways, and you have Career, Science, and Career modes.


What was supposed to be my new favorite game, one that I would play for over a decade as the Artemis Program went back to the moon (which also is becoming less and less likely), will forever sit in my library marked with ""Hide this game"".",FALSE,
DO NOT BUY - The game has been completely abandoned. The development studio has been shut down and the IP is now owned by an investment firm.,FALSE,
"DO NOT BUY THIS GAME. It is now owned by an investment firm. If you were an early adopter of this game when it came out, Steam will not refund you. Even though the original studio is shuttered and this IP was sold off to an investment firm. Which means they aren't going to reboot it. They are just going to camp on the IP until someone forks over the cash to get the rights. 

It is outrageous this game is still available for purchase and the fact Steam will not remove it from the marketplace just shows that they care more about money rather than fraudulent activity. I deeply regret purchasing this game. However, it seems KSA (Kittens Space Agency) will be this game's successor and with a true community behind it. Again steam support will do absolutely nothing.",FALSE,
Selling this game is actually fraudulous. People are jailed for less. It is called stealing people's money.,FALSE,
"The company was purchased and not by another game company, just some investment company, so this game will never be completed as we know investment companies prefer to hold IP and hoard it rather then sell it.

This game will NEVER be completed. DO NOT buy it. Steam also is not issuing refunds or taking the game down, despite much outcry from the community. Steam standing by and allowing an EA game that was bought up not to be taken down and money refunded is disgusting.",FALSE,
Abondware game that should be removed.,FALSE,
"Because it's still being sold as ""early access"" despite having been dead for over a year with the developers laid off:

If you consider buying it: don't.
If you're still considering buying it: google what happened to it, and then go buy its predecessor or one of its competitors or wait and hope that Kitten Space Agency becomes a worthy spiritual successor.

P.S. The game as it is has more bugs than promised features, and its development was pretty much been a tragic example of tragic software development mismanagement.",FALSE,
"They abandoned this project, but it's still up for sale for ""early access"". Absolute scam and terrible business practice.",FALSE,
"Absolute travesty what was done to this game and franchise.  Once again, greedy capitalists destroy what passionate creators have made.",FALSE,
DO NOT BUY.  Dead game.  Bought up by an investment firm. Buy original KSP instead.  What a waste of money KSP 2 was.  Gaming in 2025 absolutely sucks anus.,FALSE,
"Abandoned, DO NOT BUY!",FALSE,
"Just scrolled through the 'Road Map' on the store page and died a little on the inside. 

This game had such massive potential and it was killed like a dog in the street by capital interest. 

Fuck you Take-Two. 
Fuck you.",FALSE,
"TL;DR: This game sucks. Wait for Kitten Space Agency.

The original Kerbal Space Program is correctly identified on this page as one of the most beloved games of all time. It is probably my personal #1 favorite video game of all time.

This project was, in near entirety, an unmitigated disaster that shamed the incredible legacy left by HarvestR and the rest of Squad. Technical, administrative, planning, and execution failures kept it from even achieving feature parity with KSP1 - despite being built on the same game engine (Unity) and using so much legacy code that, even if the game had received significant development, it would have run into exactly the same performance limitations that remain in KSP1 today.

The few points that represented genuine improvement were the music - the soundtrack, on top of being fitting and well-composed, is fully dynamic and adjusts according to whether you're counting down, launching, performing atmospheric flight, or maneuvering in vacuum - and the visuals, to the extent they were completed. The rocket parts and the Kerbals themselves look great, but performance suffers in the presence of large spacecraft or many lighting effects.

The light at the end of the tunnel, though, is that one of the other teams who proposed a bid for KSP2, RocketWerkz, is developing a spiritual successor: Kitten Space Agency. It is a square-one execution of the game idea on a custom game engine referred to as BRUTAL, and because RocketWerkz is a private studio, they are not beholden to any stockholders or release schedules. Development blogs are available online, and so far KSA seems to be shaping up to be everything KSP2 should have been and much more. Several heavy hitters from the KSP2 team and KSP1 modding community, such as Nertea and Blackrack, are also present on the team for KSA.

Personally, I am very hopeful for KSA. In a way, it is a good thing that RocketWerkz did not win the bid for KSP2, as they now have the time and freedom to do everything the right way; the only pity is that the right way is the long way.",FALSE,
no longer updated. the original game is still extremely fun and lovingly improved and maintained by an extensive modding community,FALSE,
"The game has been abandoned.

A tragic waste of the love for the original KSP.

Please, go play the original and add some mods - It's by far superior.",FALSE,
"Just realized I never gave the game a review. Don't buy it, it's a literal Scam at this point since it has been abandoned and the steam page still shows the planned roadmap. The fact that this is still available for 50€ is insane. Just play KSP 1 with mods.",FALSE,
"Had potential, then the studio developing the game got shut down. The original KSP with mods can achieve almost everything KSP2 was advertised to deliver.",FALSE,
"This game has been completely abandoned. The entire dev team was laid off, it is unfinished, and the IP was sold to at least one NON-GAME RELATED company before I stopped paying attention.",FALSE,
"Game is woefully incomplete and never will be, the reviews speak for themselves. This game project never should have been. Studio died out because it was a state sponsored project with a set funding. What made them think releasing it to this studio was a good idea, even the kerbals will never travel far enough to find out.",FALSE,
The game is an incomplete peace of dogshit and the devs stopped giving out updates so it’s basically stuck in early access permanently don’t buy this game,FALSE,
"they gave us a broken game, hyped it to the moon, then shorty after launch bailed.",FALSE,
